date,station,hour,passengers
2024-09-21,Центральная,8,1680
2024-09-21,Центральная,9,1826
2024-09-21,Центральная,10,1611
2024-09-21,Центральная,11,728
2024-09-21,Центральная,12,744
2024-09-21,Центральная,13,852
2024-09-21,Центральная,14,790
2024-09-21,Центральная,15,817
2024-09-21,Центральная,16,798
2024-09-21,Центральная,17,1659
2024-09-21,Центральная,18,1840
2024-09-21,Центральная,19,1611
2024-09-21,Центральная,20,1756
2024-09-21,Центральная,21,485
2024-09-21,Центральная,22,458
2024-09-21,Центральная,23,444
2024-09-21,Восточная,0,118
2024-09-21,Восточная,1,129
2024-09-21,Восточная,2,100
2024-09-21,Восточная,3,110
2024-09-21,Восточная,4,109
2024-09-21,Восточная,5,98
2024-09-21,Восточная,6,104
2024-09-21,Восточная,7,1023
2024-09-21,Восточная,8,1000
2024-09-21,Восточная,9,928
2024-09-21,Восточная,10,936
2024-09-21,Восточная,11,489
2024-09-21,Восточная,12,479
2024-09-21,Восточная,13,464
2024-09-21,Восточная,14,400
2024-09-21,Восточная,15,464
2024-09-21,Восточная,16,460
2024-09-21,Восточная,17,900
2024-09-21,Восточная,18,677
2024-09-21,Восточная,19,776
2024-09-21,Восточная,20,916
2024-09-21,Восточная,21,256
2024-09-21,Восточная,22,303
2024-09-21,Восточная,23,269
2024-09-21,Западная,0,113
2024-09-21,Западная,1,94
2024-09-21,Западная,2,103
2024-09-21,Западная,3,84
2024-09-21,Западная,4,83
2024-09-21,Западная,5,100
2024-09-21,Западная,6,93
2024-09-21,Западная,7,783
2024-09-21,Западная,8,759
2024-09-21,Западная,9,648
2024-09-21,Западная,10,769
2024-09-21,Западная,11,468
2024-09-21,Западная,12,323
2024-09-21,Западная,13,398
2024-09-21,Западная,14,438
2024-09-21,Западная,15,423
2024-09-21,Западная,16,473
2024-09-21,Западная,17,857
2024-09-21,Западная,18,745
2024-09-21,Западная,19,779
2024-09-21,Западная,20,821
2024-09-21,Западная,21,240
2024-09-21,Западная,22,261
2024-09-21,Западная,23,283
2024-09-21,Северная,0,97
2024-09-21,Северная,1,103
2024-09-21,Северная,2,109
2024-09-21,Северная,3,106
2024-09-21,Северная,4,77
2024-09-21,Северная,5,110
2024-09-21,Северная,6,112
2024-09-21,Северная,7,859
2024-09-21,Северная,8,850
2024-09-21,Северная,9,824
2024-09-21,Северная,10,791
2024-09-21,Северная,11,429
2024-09-21,Северная,12,483
2024-09-21,Северная,13,452
2024-09-21,Северная,14,441
2024-09-21,Северная,15,420
2024-09-21,Северная,16,435
2024-09-21,Северная,17,891
2024-09-21,Северная,18,760
2024-09-21,Северная,19,740
2024-09-21,Северная,20,860
2024-09-21,Северная,21,284
2024-09-21,Северная,22,244
2024-09-21,Северная,23,249
2024-09-21,Южная,0,91
2024-09-21,Южная,1,88
2024-09-21,Южная,2,90
2024-09-21,Южная,3,83
2024-09-21,Южная,4,90
2024-09-21,Южная,5,78
2024-09-21,Южная,6,91
2024-09-21,Южная,7,677
2024-09-21,Южная,8,570
2024-09-21,Южная,9,560
2024-09-21,Южная,10,685
2024-09-21,Южная,11,340
2024-09-21,Южная,12,334
2024-09-21,Южная,13,374
2024-09-21,Южная,14,382
2024-09-21,Южная,15,386
2024-09-21,Южная,16,339
2024-09-21,Южная,17,551
2024-09-21,Южная,18,653
2024-09-21,Южная,19,599
2024-09-21,Южная,20,683
2024-09-21,Южная,21,233
2024-09-21,Южная,22,218
2024-09-21,Южная,23,180
2024-09-21,Университет,0,125
2024-09-21,Университет,1,145
2024-09-21,Университет,2,158
2024-09-21,Университет,3,152
2024-09-21,Университет,4,126
2024-09-21,Университет,5,124
2024-09-21,Университет,6,146
2024-09-21,Университет,7,1436
2024-09-21,Университет,8,1360
2024-09-21,Университет,9,1184
2024-09-21,Университет,10,1125
2024-09-21,Университет,11,596
2024-09-21,Университет,12,732
2024-09-21,Университет,13,622
2024-09-21,Университет,14,598
2024-09-21,Университет,15,572
2024-09-21,Университет,16,501
2024-09-21,Университет,17,912
2024-09-21,Университет,18,885
2024-09-21,Университет,19,831
2024-09-21,Университет,20,891
2024-09-21,Университет,21,310
2024-09-21,Университет,22,379
2024-09-21,Университет,23,349
2024-09-21,Парк,0,84
2024-09-21,Парк,1,97
2024-09-21,Парк,2,91
2024-09-21,Парк,3,73
2024-09-21,Парк,4,77
2024-09-21,Парк,5,86
2024-09-21,Парк,6,74
2024-09-21,Парк,7,480
2024-09-21,Парк,8,517
2024-09-21,Парк,9,450
2024-09-21,Парк,10,485
2024-09-21,Парк,11,338
2024-09-21,Парк,12,321
2024-09-21,Парк,13,360
2024-09-21,Парк,14,331
2024-09-21,Парк,15,332
2024-09-21,Парк,16,336
2024-09-21,Парк,17,570
2024-09-21,Парк,18,609
2024-09-21,Парк,19,624
2024-09-21,Парк,20,625
2024-09-21,Парк,21,187
2024-09-21,Парк,22,201
2024-09-21,Парк,23,205
2024-09-21,Речная,0,78
2024-09-21,Речная,1,64
2024-09-21,Речная,2,63
2024-09-21,Речная,3,77
2024-09-21,Речная,4,65
2024-09-21,Речная,5,83
2024-09-21,Речная,6,76
2024-09-21,Речная,7,401
2024-09-21,Речная,8,483
2024-09-21,Речная,9,449
2024-09-21,Речная,10,452
2024-09-21,Речная,11,289
2024-09-21,Речная,12,336
2024-09-21,Речная,13,294
2024-09-21,Речная,14,328
2024-09-21,Речная,15,289
2024-09-21,Речная,16,267
2024-09-21,Речная,17,514
2024-09-21,Речная,18,522
2024-09-21,Речная,19,452
2024-09-21,Речная,20,594
2024-09-21,Речная,21,185
2024-09-21,Речная,22,172
2024-09-21,Речная,23,204
2024-09-22,Центральная,0,176
2024-09-22,Центральная,1,186
2024-09-22,Центральная,2,176
2024-09-22,Центральная,3,173
2024-09-22,Центральная,4,155
2024-09-22,Центральная,5,187
2024-09-22,Центральная,6,184
2024-09-22,Центральная,7,1826
2024-09-22,Центральная,8,1615
2024-09-22,Центральная,9,1748
2024-09-22,Центральная,10,1895
2024-09-22,Центральная,11,811
2024-09-22,Центральная,12,793
2024-09-22,Центральная,13,825
2024-09-22,Центральная,14,649
2024-09-22,Центральная,15,761
2024-09-22,Центральная,16,698
2024-09-22,Центральная,17,1877
2024-09-22,Центральная,18,1714
2024-09-22,Центральная,19,1682
2024-09-22,Центральная,20,1932
2024-09-22,Центральная,21,446
2024-09-22,Центральная,22,407
2024-09-22,Центральная,23,491
2024-09-22,Восточная,0,113
2024-09-22,Восточная,1,108
2024-09-22,Восточная,2,142
2024-09-22,Восточная,3,108
2024-09-22,Восточная,4,117
2024-09-22,Восточная,5,111
2024-09-22,Восточная,6,113
2024-09-22,Восточная,7,950
2024-09-22,Восточная,8,878
2024-09-22,Восточная,9,1062
2024-09-22,Восточная,10,902
2024-09-22,Восточная,11,427
2024-09-22,Восточная,12,486
2024-09-22,Восточная,13,429
2024-09-22,Восточная,14,554
2024-09-22,Восточная,15,402
2024-09-22,Восточная,16,537
2024-09-22,Восточная,17,807
2024-09-22,Восточная,18,900
2024-09-22,Восточная,19,788
2024-09-22,Восточная,20,843
2024-09-22,Восточная,21,264
2024-09-22,Восточная,22,283
2024-09-22,Восточная,23,241
2024-09-22,Западная,0,85
2024-09-22,Западная,1,103
2024-09-22,Западная,2,104
2024-09-22,Западная,3,98
2024-09-22,Западная,4,98
2024-09-22,Западная,5,109
2024-09-22,Западная,6,105
2024-09-22,Западная,7,733
2024-09-22,Западная,8,699
2024-09-22,Западная,9,707
2024-09-22,Западная,10,691
2024-09-22,Западная,11,358
2024-09-22,Западная,12,394
2024-09-22,Западная,13,366
2024-09-22,Западная,14,416
2024-09-22,Западная,15,442
2024-09-22,Западная,16,444
2024-09-22,Западная,17,821
2024-09-22,Западная,18,779
2024-09-22,Западная,19,823
2024-09-22,Западная,20,715
2024-09-22,Западная,21,222
2024-09-22,Западная,22,198
2024-09-22,Западная,23,241
2024-09-22,Северная,0,92
2024-09-22,Северная,1,106
2024-09-22,Северная,2,109
2024-09-22,Северная,3,102
2024-09-22,Северная,4,102
2024-09-22,Северная,5,93
2024-09-22,Северная,6,110
2024-09-22,Северная,7,848
2024-09-22,Северная,8,810
2024-09-22,Северная,9,750
2024-09-22,Северная,10,748
2024-09-22,Северная,11,425
2024-09-22,Северная,12,408
2024-09-22,Северная,13,417
2024-09-22,Северная,14,440
2024-09-22,Северная,15,462
2024-09-22,Северная,16,443
2024-09-22,Северная,17,678
2024-09-22,Северная,18,857
2024-09-22,Северная,19,799
2024-09-22,Северная,20,889
2024-09-22,Северная,21,287
2024-09-22,Северная,22,233
2024-09-22,Северная,23,231
2024-09-22,Южная,0,90
2024-09-22,Южная,1,70
2024-09-22,Южная,2,88
2024-09-22,Южная,3,89
2024-09-22,Южная,4,84
2024-09-22,Южная,5,85
2024-09-22,Южная,6,86
2024-09-22,Южная,7,622
2024-09-22,Южная,8,666
2024-09-22,Южная,9,612
2024-09-22,Южная,10,665
2024-09-22,Южная,11,344
2024-09-22,Южная,12,386
2024-09-22,Южная,13,342
2024-09-22,Южная,14,408
2024-09-22,Южная,15,384
2024-09-22,Южная,16,341
2024-09-22,Южная,17,572
2024-09-22,Южная,18,629
2024-09-22,Южная,19,628
2024-09-22,Южная,20,607
2024-09-22,Южная,21,236
2024-09-22,Южная,22,196
2024-09-22,Южная,23,200
2024-09-22,Университет,0,151
2024-09-22,Университет,1,158
2024-09-22,Университет,2,134
2024-09-22,Университет,3,139
2024-09-22,Университет,4,123
2024-09-22,Университет,5,137
2024-09-22,Университет,6,166
2024-09-22,Университет,7,1122
2024-09-22,Университет,8,1255
2024-09-22,Университет,9,1264
2024-09-22,Университет,10,1331
2024-09-22,Университет,11,613
2024-09-22,Университет,12,570
2024-09-22,Университет,13,568
2024-09-22,Университет,14,678
2024-09-22,Университет,15,600
2024-09-22,Университет,16,507
2024-09-22,Университет,17,1022
2024-09-22,Университет,18,868
2024-09-22,Университет,19,861
2024-09-22,Университет,20,874
2024-09-22,Университет,21,409
2024-09-22,Университет,22,303
2024-09-22,Университет,23,351
2024-09-22,Парк,0,86
2024-09-22,Парк,1,79
2024-09-22,Парк,2,84
2024-09-22,Парк,3,76
2024-09-22,Парк,4,81
2024-09-22,Парк,5,84
2024-09-22,Парк,6,98
2024-09-22,Парк,7,491
2024-09-22,Парк,8,559
2024-09-22,Парк,9,428
2024-09-22,Парк,10,471
2024-09-22,Парк,11,371
2024-09-22,Парк,12,271
2024-09-22,Парк,13,382
2024-09-22,Парк,14,329
2024-09-22,Парк,15,377
2024-09-22,Парк,16,324
2024-09-22,Парк,17,679
2024-09-22,Парк,18,664
2024-09-22,Парк,19,710
2024-09-22,Парк,20,609
2024-09-22,Парк,21,212
2024-09-22,Парк,22,192
2024-09-22,Парк,23,212
2024-09-22,Речная,0,72
2024-09-22,Речная,1,73
2024-09-22,Речная,2,68
2024-09-22,Речная,3,74
2024-09-22,Речная,4,74
2024-09-22,Речная,5,76
2024-09-22,Речная,6,76
2024-09-22,Речная,7,415
2024-09-22,Речная,8,598
2024-09-22,Речная,9,488
2024-09-22,Речная,10,518
2024-09-22,Речная,11,316
2024-09-22,Речная,12,282
2024-09-22,Речная,13,320
2024-09-22,Речная,14,316
2024-09-22,Речная,15,271
2024-09-22,Речная,16,268
2024-09-22,Речная,17,456
2024-09-22,Речная,18,464
2024-09-22,Речная,19,464
2024-09-22,Речная,20,450
2024-09-22,Речная,21,184
2024-09-22,Речная,22,187
2024-09-22,Речная,23,173
2024-09-23,Центральная,0,295
2024-09-23,Центральная,1,275
2024-09-23,Центральная,2,290
2024-09-23,Центральная,3,302
2024-09-23,Центральная,4,253
2024-09-23,Центральная,5,309
2024-09-23,Центральная,6,256
2024-09-23,Центральная,7,2723
2024-09-23,Центральная,8,2396
2024-09-23,Центральная,9,2307
2024-09-23,Центральная,10,2440
2024-09-23,Центральная,11,1103
2024-09-23,Центральная,12,1155
2024-09-23,Центральная,13,1094
2024-09-23,Центральная,14,1225
2024-09-23,Центральная,15,1055
2024-09-23,Центральная,16,1181
2024-09-23,Центральная,17,2726
2024-09-23,Центральная,18,3033
2024-09-23,Центральная,19,2716
2024-09-23,Центральная,20,2871
2024-09-23,Центральная,21,625
2024-09-23,Центральная,22,620
2024-09-23,Центральная,23,628
2024-09-23,Восточная,0,160
2024-09-23,Восточная,1,149
2024-09-23,Восточная,2,163
2024-09-23,Восточная,3,153
2024-09-23,Восточная,4,166
2024-09-23,Восточная,5,159
2024-09-23,Восточная,6,179
2024-09-23,Восточная,7,1382
2024-09-23,Восточная,8,1162
2024-09-23,Восточная,9,1242
2024-09-23,Восточная,10,1108
