date,category,region,sales,income
2025-11-15,vegetables,irkutsk,201,38527
2025-11-15,vegetables,kansk,200,35928
2025-11-15,greens,krasnoyarsk,203,26239
2025-11-15,greens,irkutsk,200,25066
2025-11-15,greens,kansk,205,30274
2025-11-15,flowers,krasnoyarsk,198,135311
2025-11-15,flowers,irkutsk,199,159444
2025-11-15,flowers,kansk,199,141922
2025-11-16,mushrooms,krasnoyarsk,201,111376
2025-11-16,mushrooms,irkutsk,200,122520
2025-11-16,mushrooms,kansk,202,96990
2025-11-16,fruits,krasnoyarsk,200,67280
2025-11-16,fruits,irkutsk,201,57256
2025-11-16,fruits,kansk,198,54121
2025-11-16,vegetables,krasnoyarsk,197,28466
2025-11-16,vegetables,irkutsk,197,34433
2025-11-16,vegetables,kansk,197,42743
2025-11-16,greens,krasnoyarsk,199,25854
2025-11-16,greens,irkutsk,198,32161
2025-11-16,greens,kansk,203,34134
2025-11-16,flowers,krasnoyarsk,201,162403
2025-11-16,flowers,irkutsk,196,141747
2025-11-16,flowers,kansk,198,165155
2025-11-17,mushrooms,krasnoyarsk,204,96316
2025-11-17,mushrooms,irkutsk,199,87894
2025-11-17,mushrooms,kansk,202,100917
2025-11-17,fruits,krasnoyarsk,202,56059
2025-11-17,fruits,irkutsk,200,62229
2025-11-17,fruits,kansk,198,53190
2025-11-17,vegetables,krasnoyarsk,198,40296
2025-11-17,vegetables,irkutsk,197,28237
2025-11-17,vegetables,kansk,198,42215
2025-11-17,greens,krasnoyarsk,198,35111
2025-11-17,greens,irkutsk,200,30224
2025-11-17,greens,kansk,200,28242
2025-11-17,flowers,krasnoyarsk,201,164116
2025-11-17,flowers,irkutsk,201,139630
2025-11-17,flowers,kansk,198,161360
2025-11-18,mushrooms,krasnoyarsk,198,89888
2025-11-18,mushrooms,irkutsk,197,104008
2025-11-18,mushrooms,kansk,200,86204
2025-11-18,fruits,krasnoyarsk,197,59314
2025-11-18,fruits,irkutsk,199,58541
2025-11-18,fruits,kansk,199,55974
2025-11-18,vegetables,krasnoyarsk,196,33190
2025-11-18,vegetables,irkutsk,200,40198
2025-11-18,vegetables,kansk,199,36890
2025-11-18,greens,krasnoyarsk,196,28294
2025-11-18,greens,irkutsk,201,33450
2025-11-18,greens,kansk,201,27247
2025-11-18,flowers,krasnoyarsk,199,150812
2025-11-18,flowers,irkutsk,199,119937
2025-11-18,flowers,kansk,199,217835
2025-11-19,mushrooms,krasnoyarsk,200,76000
2025-11-19,mushrooms,irkutsk,201,101484
2025-11-19,mushrooms,kansk,200,100288
2025-11-19,fruits,krasnoyarsk,196,65305
2025-11-19,fruits,irkutsk,201,65634
2025-11-19,fruits,kansk,198,61273
2025-11-19,vegetables,krasnoyarsk,199,42584
2025-11-19,vegetables,irkutsk,203,34128
2025-11-19,vegetables,kansk,199,38395
2025-11-19,greens,krasnoyarsk,199,33826
2025-11-19,greens,irkutsk,200,33762
2025-11-19,greens,kansk,202,28623
2025-11-19,flowers,krasnoyarsk,200,163958
2025-11-19,flowers,irkutsk,196,130281
2025-11-19,flowers,kansk,201,155698
2025-11-20,mushrooms,krasnoyarsk,200,101990
2025-11-20,mushrooms,irkutsk,196,120034
2025-11-20,mushrooms,kansk,202,109645
2025-11-20,fruits,krasnoyarsk,196,62104
2025-11-20,fruits,irkutsk,199,50800
2025-11-20,fruits,kansk,200,59458
2025-11-20,vegetables,krasnoyarsk,200,44176
2025-11-20,vegetables,irkutsk,201,41349
2025-11-20,vegetables,kansk,200,49522
2025-11-20,greens,krasnoyarsk,203,33689
2025-11-20,greens,irkutsk,199,31545
2025-11-20,greens,kansk,200,31700
2025-11-20,flowers,krasnoyarsk,201,146539
2025-11-20,flowers,irkutsk,197,142450
2025-11-20,flowers,kansk,201,149395
2025-11-21,mushrooms,krasnoyarsk,203,95625
2025-11-21,mushrooms,irkutsk,200,100306
2025-11-21,mushrooms,kansk,198,107971
2025-11-21,fruits,krasnoyarsk,199,65634
2025-11-21,fruits,irkutsk,199,64468
2025-11-21,fruits,kansk,199,53684
2025-11-21,vegetables,krasnoyarsk,201,40163
2025-11-21,vegetables,irkutsk,199,40574
2025-11-21,vegetables,kansk,200,35844
2025-11-21,greens,krasnoyarsk,203,31584
2025-11-21,greens,irkutsk,198,29399
2025-11-21,greens,kansk,198,31959
2025-11-21,flowers,krasnoyarsk,199,174479
2025-11-21,flowers,irkutsk,196,162017
2025-11-21,flowers,kansk,198,178233
2025-11-22,mushrooms,krasnoyarsk,201,97121
2025-11-22,mushrooms,irkutsk,199,76087
2025-11-22,mushrooms,kansk,201,77863
2025-11-22,fruits,krasnoyarsk,202,61313
2025-11-22,fruits,irkutsk,196,57974
2025-11-22,fruits,kansk,198,57780
2025-11-22,vegetables,krasnoyarsk,199,39851
2025-11-22,vegetables,irkutsk,201,46931
2025-11-22,vegetables,kansk,202,32905
2025-11-22,greens,krasnoyarsk,204,27268
2025-11-22,greens,irkutsk,199,30785
2025-11-22,greens,kansk,197,31864
2025-11-22,flowers,krasnoyarsk,199,168258
2025-11-22,flowers,irkutsk,198,158914
2025-11-22,flowers,kansk,201,169432
2025-11-23,mushrooms,krasnoyarsk,200,96398
2025-11-23,mushrooms,irkutsk,198,106013
2025-11-23,mushrooms,kansk,201,97462
2025-11-23,fruits,krasnoyarsk,201,56569
2025-11-23,fruits,irkutsk,199,62677
2025-11-23,fruits,kansk,202,68768
2025-11-23,vegetables,krasnoyarsk,198,43195
2025-11-23,vegetables,irkutsk,201,43552
2025-11-23,vegetables,kansk,199,42478
2025-11-23,greens,krasnoyarsk,198,29880
2025-11-23,greens,irkutsk,197,30923
2025-11-23,greens,kansk,200,27158
2025-11-23,flowers,krasnoyarsk,200,205140
2025-11-23,flowers,irkutsk,194,155485
2025-11-23,flowers,kansk,199,175241
2025-11-24,mushrooms,krasnoyarsk,197,103986
2025-11-24,mushrooms,irkutsk,199,107704
2025-11-24,mushrooms,kansk,200,116206
2025-11-24,fruits,krasnoyarsk,200,67588
2025-11-24,fruits,irkutsk,197,70163
2025-11-24,fruits,kansk,200,53540
2025-11-24,vegetables,krasnoyarsk,202,37176
2025-11-24,vegetables,irkutsk,202,38032
2025-11-24,vegetables,kansk,199,38659
2025-11-24,greens,krasnoyarsk,203,31229
2025-11-24,greens,irkutsk,197,29146
2025-11-24,greens,kansk,199,30027
2025-11-24,flowers,krasnoyarsk,199,195177
2025-11-24,flowers,irkutsk,201,180057
2025-11-24,flowers,kansk,199,188353
2025-11-25,mushrooms,krasnoyarsk,197,110729
2025-11-25,mushrooms,irkutsk,198,94297
2025-11-25,mushrooms,kansk,199,106805
2025-11-25,fruits,krasnoyarsk,200,47488
2025-11-25,fruits,irkutsk,195,62456
2025-11-25,fruits,kansk,197,66020
2025-11-25,vegetables,krasnoyarsk,203,47384
2025-11-25,vegetables,irkutsk,199,39819
2025-11-25,vegetables,kansk,200,45456
2025-11-25,greens,krasnoyarsk,198,27929
2025-11-25,greens,irkutsk,198,30068
2025-11-25,greens,kansk,201,28184
2025-11-25,flowers,krasnoyarsk,199,133994
2025-11-25,flowers,irkutsk,199,155811
2025-11-25,flowers,kansk,200,144314
2025-11-26,mushrooms,krasnoyarsk,199,90256
2025-11-26,mushrooms,irkutsk,198,106575
2025-11-26,mushrooms,kansk,199,97981
2025-11-26,fruits,krasnoyarsk,199,59463
2025-11-26,fruits,irkutsk,197,55835
2025-11-26,fruits,kansk,200,58376
2025-11-26,vegetables,krasnoyarsk,199,39845
2025-11-26,vegetables,irkutsk,197,38344
2025-11-26,vegetables,kansk,200,38820
2025-11-26,greens,krasnoyarsk,199,30005
2025-11-26,greens,irkutsk,201,33235
2025-11-26,greens,kansk,200,27633
2025-11-26,flowers,krasnoyarsk,202,168316
2025-11-26,flowers,irkutsk,200,151422
2025-11-26,flowers,kansk,198,185945
2025-11-27,mushrooms,krasnoyarsk,199,113503
2025-11-27,mushrooms,irkutsk,197,105808
2025-11-27,mushrooms,kansk,200,99688
2025-11-27,fruits,krasnoyarsk,199,74529
2025-11-27,fruits,irkutsk,199,63972
2025-11-27,fruits,kansk,198,54974
2025-11-27,vegetables,krasnoyarsk,201,40893
2025-11-27,vegetables,irkutsk,200,35498
2025-11-27,vegetables,kansk,201,37291
2025-11-27,greens,krasnoyarsk,200,33544
2025-11-27,greens,irkutsk,200,33834
2025-11-27,greens,kansk,201,30228
2025-11-27,flowers,krasnoyarsk,202,165306
2025-11-27,flowers,irkutsk,200,146260
2025-11-27,flowers,kansk,203,146884
2025-11-28,mushrooms,krasnoyarsk,198,103738
2025-11-28,mushrooms,irkutsk,199,93703
2025-11-28,mushrooms,kansk,200,113526
2025-11-28,fruits,krasnoyarsk,199,58591
2025-11-28,fruits,irkutsk,202,66338
2025-11-28,fruits,kansk,199,59526
2025-11-28,vegetables,krasnoyarsk,200,37700
2025-11-28,vegetables,irkutsk,201,36927
2025-11-28,vegetables,kansk,203,44065
2025-11-28,greens,krasnoyarsk,200,27506
2025-11-28,greens,irkutsk,203,29548
2025-11-28,greens,kansk,202,32711
2025-11-28,flowers,krasnoyarsk,198,88997
2025-11-28,flowers,irkutsk,200,154834
2025-11-28,flowers,kansk,204,152643
2025-11-29,mushrooms,krasnoyarsk,196,95608
2025-11-29,mushrooms,irkutsk,198,94315
2025-11-29,mushrooms,kansk,199,94298
2025-11-29,fruits,krasnoyarsk,203,64133
2025-11-29,fruits,irkutsk,201,56758
2025-11-29,fruits,kansk,198,55192
2025-11-29,vegetables,krasnoyarsk,201,38690
2025-11-29,vegetables,irkutsk,195,39809
2025-11-29,vegetables,kansk,198,42678
2025-11-29,greens,krasnoyarsk,196,28490
2025-11-29,greens,irkutsk,198,28830
2025-11-29,greens,kansk,199,33149
2025-11-29,flowers,krasnoyarsk,201,176916
2025-11-29,flowers,irkutsk,200,177786
2025-11-29,flowers,kansk,197,154260
2025-11-30,mushrooms,krasnoyarsk,201,108268
2025-11-30,mushrooms,irkutsk,201,104242
2025-11-30,mushrooms,kansk,199,85341
2025-11-30,fruits,krasnoyarsk,202,54822
2025-11-30,fruits,irkutsk,201,68689
2025-11-30,fruits,kansk,197,55085
2025-11-30,vegetables,krasnoyarsk,199,43366
2025-11-30,vegetables,irkutsk,199,32552
2025-11-30,vegetables,kansk,199,38124
2025-11-30,greens,krasnoyarsk,200,35808
2025-11-30,greens,irkutsk,202,26973
2025-11-30,greens,kansk,204,31709
2025-11-30,flowers,krasnoyarsk,200,161296
2025-11-30,flowers,irkutsk,202,153796
2025-11-30,flowers,kansk,200,179540
2025-12-01,mushrooms,krasnoyarsk,198,108424
2025-12-01,mushrooms,irkutsk,203,87419
2025-12-01,mushrooms,kansk,199,113022
2025-12-01,fruits,krasnoyarsk,201,70866
2025-12-01,fruits,irkutsk,195,60767
2025-12-01,fruits,kansk,203,70000
2025-12-01,vegetables,krasnoyarsk,200,35710
2025-12-01,vegetables,irkutsk,196,35223
2025-12-01,vegetables,kansk,200,42458
2025-12-01,greens,krasnoyarsk,203,30894
2025-12-01,greens,irkutsk,198,32671
2025-12-01,greens,kansk,201,27251
2025-12-01,flowers,krasnoyarsk,199,153434
2025-12-01,flowers,irkutsk,199,159737
2025-12-01,flowers,kansk,205,182316
2025-12-02,mushrooms,krasnoyarsk,203,100068
2025-12-02,mushrooms,irkutsk,199,91014
2025-12-02,mushrooms,kansk,201,104182
2025-12-02,fruits,krasnoyarsk,200,59912
2025-12-02,fruits,irkutsk,202,73824
2025-12-02,fruits,kansk,200,51348
2025-12-02,vegetables,krasnoyarsk,200,37810
2025-12-02,vegetables,irkutsk,201,38905
2025-12-02,vegetables,kansk,198,34737
2025-12-02,greens,krasnoyarsk,200,31156
2025-12-02,greens,irkutsk,196,26032
2025-12-02,greens,kansk,196,28794
2025-12-02,flowers,krasnoyarsk,197,122260
2025-12-02,flowers,irkutsk,199,154917
2025-12-02,flowers,kansk,204,161945
2025-12-03,mushrooms,krasnoyarsk,200,102944
2025-12-03,mushrooms,irkutsk,200,91220
2025-12-03,mushrooms,kansk,199,92672
2025-12-03,fruits,krasnoyarsk,203,58049
2025-12-03,fruits,irkutsk,197,59641
2025-12-03,fruits,kansk,198,52792
2025-12-03,vegetables,krasnoyarsk,198,33254
2025-12-03,vegetables,irkutsk,200,39942
2025-12-03,vegetables,kansk,201,38811
2025-12-03,greens,krasnoyarsk,201,30282
2025-12-03,greens,irkutsk,200,33430
2025-12-03,greens,kansk,200,24950
2025-12-03,flowers,krasnoyarsk,198,192386
2025-12-03,flowers,irkutsk,198,148699
2025-12-03,flowers,kansk,198,138742
2025-12-04,mushrooms,krasnoyarsk,200,112424
2025-12-04,mushrooms,irkutsk,198,100746
2025-12-04,mushrooms,kansk,199,97402
2025-12-04,fruits,krasnoyarsk,198,65916
2025-12-04,fruits,irkutsk,201,64882
2025-12-04,fruits,kansk,201,65075
2025-12-04,vegetables,krasnoyarsk,199,38325
2025-12-04,vegetables,irkutsk,198,35042
2025-12-04,vegetables,kansk,202,42274
2025-12-04,greens,krasnoyarsk,203,29221
2025-12-04,greens,irkutsk,200,26130
2025-12-04,greens,kansk,200,32414
2025-12-04,flowers,krasnoyarsk,201,148000
2025-12-04,flowers,irkutsk,202,135679
2025-12-04,flowers,kansk,201,148924
2025-12-05,mushrooms,krasnoyarsk,203,100566
2025-12-05,mushrooms,irkutsk,201,93231
2025-12-05,mushrooms,kansk,200,97324
2025-12-05,fruits,krasnoyarsk,200,53566
2025-12-05,fruits,irkutsk,199,59964
2025-12-05,fruits,kansk,200,54182
2025-12-05,vegetables,krasnoyarsk,197,39811
2025-12-05,vegetables,irkutsk,196,40426
2025-12-05,vegetables,kansk,199,33547
2025-12-05,greens,krasnoyarsk,199,29883
2025-12-05,greens,irkutsk,197,31766
2025-12-05,greens,kansk,202,32188
2025-12-05,flowers,krasnoyarsk,202,126379
2025-12-05,flowers,irkutsk,203,151947
2025-12-05,flowers,kansk,198,157198
2025-12-06,mushrooms,krasnoyarsk,200,118428
2025-12-06,mushrooms,irkutsk,200,107714
2025-12-06,mushrooms,kansk,202,103720
2025-12-06,fruits,krasnoyarsk,200,61105
2025-12-06,fruits,irkutsk,196,66596
2025-12-06,fruits,kansk,197,66702
2025-12-06,vegetables,krasnoyarsk,200,41904
2025-12-06,vegetables,irkutsk,199,27662
2025-12-06,vegetables,kansk,203,39229
2025-12-06,greens,krasnoyarsk,203,31056
2025-12-06,greens,irkutsk,203,28115
2025-12-06,greens,kansk,201,34533
2025-12-06,flowers,krasnoyarsk,199,191814
2025-12-06,flowers,irkutsk,202,191504
2025-12-06,flowers,kansk,199,116068
2025-12-07,mushrooms,krasnoyarsk,199,109812
2025-12-07,mushrooms,irkutsk,198,106527
2025-12-07,mushrooms,kansk,201,124095
2025-12-07,fruits,krasnoyarsk,196,51857
2025-12-07,fruits,irkutsk,198,57562
2025-12-07,fruits,kansk,198,67238
2025-12-07,vegetables,krasnoyarsk,198,37196
2025-12-07,vegetables,irkutsk,201,38871
2025-12-07,vegetables,kansk,200,41612
2025-12-07,greens,krasnoyarsk,197,29693
2025-12-07,greens,irkutsk,202,28500
2025-12-07,greens,kansk,201,32031
2025-12-07,flowers,krasnoyarsk,205,159750
2025-12-07,flowers,irkutsk,196,150288
2025-12-07,flowers,kansk,199,119165
2025-12-08,mushrooms,krasnoyarsk,197,115573
2025-12-08,mushrooms,irkutsk,199,116355
2025-12-08,mushrooms,kansk,202,90778
2025-12-08,fruits,krasnoyarsk,202,53037
2025-12-08,fruits,irkutsk,197,65591
2025-12-08,fruits,kansk,197,52758
2025-12-08,vegetables,krasnoyarsk,201,40511
2025-12-08,vegetables,irkutsk,198,38164
2025-12-08,vegetables,kansk,196,42290
2025-12-08,greens,krasnoyarsk,200,32930
2025-12-08,greens,irkutsk,203,29305
2025-12-08,greens,kansk,200,32082
2025-12-08,flowers,krasnoyarsk,201,167702
2025-12-08,flowers,irkutsk,201,138424
2025-12-08,flowers,kansk,199,194062
2025-12-09,mushrooms,krasnoyarsk,198,89729
2025-12-09,mushrooms,irkutsk,202,102589
2025-12-09,mushrooms,kansk,199,100128
2025-12-09,fruits,krasnoyarsk,202,52025
2025-12-09,fruits,irkutsk,197,65636
2025-12-09,fruits,kansk,202,66395
2025-12-09,vegetables,krasnoyarsk,198,37016
2025-12-09,vegetables,irkutsk,200,41650
2025-12-09,vegetables,kansk,201,43124
2025-12-09,greens,krasnoyarsk,199,28375
2025-12-09,greens,irkutsk,201,29750
2025-12-09,greens,kansk,199,30263
2025-12-09,flowers,krasnoyarsk,198,143445
2025-12-09,flowers,irkutsk,199,182636
2025-12-09,flowers,kansk,196,135437
2025-12-10,mushrooms,krasnoyarsk,202,87833
2025-12-10,mushrooms,irkutsk,197,103001
2025-12-10,mushrooms,kansk,200,106846
2025-12-10,fruits,krasnoyarsk,203,65018
2025-12-10,fruits,irkutsk,198,56208
2025-12-10,fruits,kansk,200,62134
2025-12-10,vegetables,krasnoyarsk,201,38563
2025-12-10,vegetables,irkutsk,200,41180
2025-12-10,vegetables,kansk,199,43877
2025-12-10,greens,krasnoyarsk,199,28845
2025-12-10,greens,irkutsk,201,33792
2025-12-10,greens,kansk,197,28702
2025-12-10,flowers,krasnoyarsk,197,188564
2025-12-10,flowers,irkutsk,199,161558
2025-12-10,flowers,kansk,196,149647
2025-12-11,mushrooms,krasnoyarsk,198,93329
2025-12-11,mushrooms,irkutsk,198,104844
2025-12-11,mushrooms,kansk,200,90764
2025-12-11,fruits,krasnoyarsk,199,54842
2025-12-11,fruits,irkutsk,202,66880
2025-12-11,fruits,kansk,197,62450
2025-12-11,vegetables,krasnoyarsk,200,38992
2025-12-11,vegetables,irkutsk,203,44633
2025-12-11,vegetables,kansk,197,37952
2025-12-11,greens,krasnoyarsk,202,32534
2025-12-11,greens,irkutsk,195,30330
2025-12-11,greens,kansk,197,29392
2025-12-11,flowers,krasnoyarsk,201,134139
2025-12-11,flowers,irkutsk,197,169207
2025-12-11,flowers,kansk,201,146862
2025-12-12,mushrooms,krasnoyarsk,202,112489
2025-12-12,mushrooms,irkutsk,199,101237
2025-12-12,mushrooms,kansk,195,98053
2025-12-12,fruits,krasnoyarsk,204,65524
2025-12-12,fruits,irkutsk,196,59423
2025-12-12,fruits,kansk,200,62034
2025-12-12,vegetables,krasnoyarsk,202,42912
2025-12-12,vegetables,irkutsk,198,36952
2025-12-12,vegetables,kansk,200,45416
2025-12-12,greens,krasnoyarsk,200,29545
2025-12-12,greens,irkutsk,201,32105
2025-12-12,greens,kansk,202,33194
2025-12-12,flowers,krasnoyarsk,201,129532
2025-12-12,flowers,irkutsk,200,146604
2025-12-12,flowers,kansk,198,142682
2025-12-13,mushrooms,krasnoyarsk,198,85438
2025-12-13,mushrooms,irkutsk,199,87062
2025-12-13,mushrooms,kansk,202,101048
2025-12-13,fruits,krasnoyarsk,197,52662
2025-12-13,fruits,irkutsk,199,67453
2025-12-13,fruits,kansk,202,63892
2025-12-13,vegetables,krasnoyarsk,199,34536
2025-12-13,vegetables,irkutsk,200,41232
2025-12-13,vegetables,kansk,196,42763
2025-12-13,greens,krasnoyarsk,198,31234
2025-12-13,greens,irkutsk,196,28888
2025-12-13,greens,kansk,200,27495
2025-12-13,flowers,krasnoyarsk,201,166351
2025-12-13,flowers,irkutsk,199,176855
2025-12-13,flowers,kansk,202,164634
2025-12-14,mushrooms,krasnoyarsk,203,104408
2025-12-14,mushrooms,irkutsk,202,104838
2025-12-14,mushrooms,kansk,201,120545
2025-12-14,fruits,krasnoyarsk,202,59517
2025-12-14,fruits,irkutsk,198,52258
2025-12-14,fruits,kansk,198,55113
2025-12-14,vegetables,krasnoyarsk,198,35855
2025-12-14,vegetables,irkutsk,197,40440
2025-12-14,vegetables,kansk,195,34963
2025-12-14,greens,krasnoyarsk,199,30456
2025-12-14,greens,irkutsk,198,28850
2025-12-14,greens,kansk,199,26373
2025-12-14,flowers,krasnoyarsk,203,159785
2025-12-14,flowers,irkutsk,201,168540
2025-12-14,flowers,kansk,201,188005
2025-12-15,mushrooms,krasnoyarsk,198,109400
2025-12-15,mushrooms,irkutsk,200,107659
2025-12-15,mushrooms,kansk,195,105079
2025-12-15,fruits,krasnoyarsk,199,55662
2025-12-15,fruits,irkutsk,200,52432
2025-12-15,fruits,kansk,198,62948
2025-12-15,vegetables,krasnoyarsk,199,35380
2025-12-15,vegetables,irkutsk,197,38600
2025-12-15,vegetables,kansk,201,40445
2025-12-15,greens,krasnoyarsk,201,29283
2025-12-15,greens,irkutsk,200,32910
2025-12-15,greens,kansk,199,27046
2025-12-15,flowers,krasnoyarsk,202,150988
2025-12-15,flowers,irkutsk,203,192269
2025-12-15,flowers,kansk,199,171850
2025-12-16,mushrooms,krasnoyarsk,195,101924
2025-12-16,mushrooms,irkutsk,200,90362
2025-12-16,mushrooms,kansk,198,103890
2025-12-16,fruits,krasnoyarsk,200,68038
2025-12-16,fruits,irkutsk,203,55451
2025-12-16,fruits,kansk,197,70376
2025-12-16,vegetables,krasnoyarsk,199,45648
2025-12-16,vegetables,irkutsk,199,42932
2025-12-16,vegetables,kansk,201,39186
2025-12-16,greens,krasnoyarsk,198,29030
2025-12-16,greens,irkutsk,198,30377
2025-12-16,greens,kansk,201,26934
2025-12-16,flowers,krasnoyarsk,199,130870
2025-12-16,flowers,irkutsk,199,176443
2025-12-16,flowers,kansk,199,183571
2025-12-17,mushrooms,krasnoyarsk,197,98297
2025-12-17,mushrooms,irkutsk,201,95497
2025-12-17,mushrooms,kansk,200,113644
2025-12-17,fruits,krasnoyarsk,199,59395
2025-12-17,fruits,irkutsk,200,58796
2025-12-17,fruits,kansk,200,78934
2025-12-17,vegetables,krasnoyarsk,199,39459
2025-12-17,vegetables,irkutsk,202,42607
2025-12-17,vegetables,kansk,202,43753
2025-12-17,greens,krasnoyarsk,202,30831
2025-12-17,greens,irkutsk,202,33297
2025-12-17,greens,kansk,196,28378
2025-12-17,flowers,krasnoyarsk,196,157791
2025-12-17,flowers,irkutsk,200,158884
2025-12-17,flowers,kansk,200,145906
2025-12-18,mushrooms,krasnoyarsk,202,100929
2025-12-18,mushrooms,irkutsk,200,105622
2025-12-18,mushrooms,kansk,200,115438
2025-12-18,fruits,krasnoyarsk,201,55427
2025-12-18,fruits,irkutsk,201,68627
2025-12-18,fruits,kansk,199,56904
2025-12-18,vegetables,krasnoyarsk,204,37197
2025-12-18,vegetables,irkutsk,203,32711
2025-12-18,vegetables,kansk,200,40964
2025-12-18,greens,krasnoyarsk,197,27828
2025-12-18,greens,irkutsk,201,29199
2025-12-18,greens,kansk,200,27139
2025-12-18,flowers,krasnoyarsk,203,163735
2025-12-18,flowers,irkutsk,200,171116
2025-12-18,flowers,kansk,200,150872
2025-12-19,mushrooms,krasnoyarsk,199,124952
2025-12-19,mushrooms,irkutsk,199,85657
2025-12-19,mushrooms,kansk,198,101663
2025-12-19,fruits,krasnoyarsk,201,62340
2025-12-19,fruits,irkutsk,202,72671
2025-12-19,fruits,kansk,197,68400
2025-12-19,vegetables,krasnoyarsk,197,43588
2025-12-19,vegetables,irkutsk,198,35600
2025-12-19,vegetables,kansk,200,40640
2025-12-19,greens,krasnoyarsk,201,28738
2025-12-19,greens,irkutsk,203,28405
2025-12-19,greens,kansk,200,28108
2025-12-19,flowers,krasnoyarsk,196,160767
2025-12-19,flowers,irkutsk,201,154735
2025-12-19,flowers,kansk,202,181684
2025-12-20,mushrooms,krasnoyarsk,203,92456
2025-12-20,mushrooms,irkutsk,199,84049
2025-12-20,mushrooms,kansk,199,102467
2025-12-20,fruits,krasnoyarsk,199,69315
2025-12-20,fruits,irkutsk,200,71266
2025-12-20,fruits,kansk,200,47562
2025-12-20,vegetables,krasnoyarsk,196,36405
2025-12-20,vegetables,irkutsk,199,41813
2025-12-20,vegetables,kansk,198,42550
2025-12-20,greens,krasnoyarsk,201,28218
2025-12-20,greens,irkutsk,200,33040
2025-12-20,greens,kansk,200,29508
2025-12-20,flowers,krasnoyarsk,202,159244
2025-12-20,flowers,irkutsk,198,151016
2025-12-20,flowers,kansk,198,144078
2025-12-21,mushrooms,krasnoyarsk,200,96122
2025-12-21,mushrooms,irkutsk,200,80602
2025-12-21,mushrooms,kansk,196,96467
2025-12-21,fruits,krasnoyarsk,198,61684
2025-12-21,fruits,irkutsk,199,71142
2025-12-21,fruits,kansk,196,50209
2025-12-21,vegetables,krasnoyarsk,202,42876
2025-12-21,vegetables,irkutsk,204,39372
2025-12-21,vegetables,kansk,196,35826
2025-12-21,greens,krasnoyarsk,196,25534
2025-12-21,greens,irkutsk,197,29353
2025-12-21,greens,kansk,202,27478
2025-12-21,flowers,krasnoyarsk,199,155401
2025-12-21,flowers,irkutsk,200,169724
2025-12-21,flowers,kansk,204,134691
2025-12-22,mushrooms,krasnoyarsk,202,84941
2025-12-22,mushrooms,irkutsk,202,99363
2025-12-22,mushrooms,kansk,202,79335
2025-12-22,fruits,krasnoyarsk,200,60829
